'L眶内缘点', 'L眶外缘点', 'L眶下缘点', 'L眶上中点', 'L下颌角点', 'L下犬齿齿槽缘点', 'L第一上磨牙点', 'L第一下磨牙点', 'L尖牙窝点', 'L下颌支中部后点', 'L颧点', 'L颞额颧点', 'L第二上磨牙点', 'L第二下磨牙点', 'L下颌缘中点', 'L颏孔点', 'L上切牙点', 'L上犬齿齿槽缘点', 'L下颌小舌点', 'L颧弓点', 'L颧眶点', 'L下鼻根点', 'L鼻甲嵴点', 'L颧颌点', 'R眶内缘点', 'R眶外缘点', 'R眶下缘点', 'R眶上中点', 'R下颌角点', 'R下犬齿齿槽缘点', 'R第一上磨牙点', 'R第一下磨牙点', 'R尖牙窝点', 'R下颌支中部后点', 'R颧点', 'R颞额颧点', 'R第二上磨牙点', 'R第二下磨牙点', 'R下颌缘中点', 'R颏孔点', 'R上切牙点', 'R上犬齿齿槽缘点', 'R下颌小舌点', 'R颧弓点', 'R颧眶点', 'R下鼻根点', 'R鼻甲嵴点', 'R颧颌点', '鼻骨末端点', '下齿槽点', '鼻中点', '上齿槽前缘点', '眉间点', '鼻棘下点', '鼻根点',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.055,-141.56,26.755,137.72,-131.555,27.095,119.315,-139.565,9.53,119.05,-142.25,44.455,137.05,-89.795,-48.635,102.99,-149.745,-47.335,120.69,-129.705,-25.675,119.005,-130.165,-43.635,106.22,-143.37,-14.83,141.48,-85.525,-24.015,145.39,-117.12,13.235,140.845,-128.23,34.57,121.495,-119.01,-24.47,122.135,-119.065,-39.755,120.345,-126.04,-63.99,113.295,-135.935,-57.245,94.775,-157.675,-35.75,109.575,-149.445,-26.475,140.355,-93.2,-26.425,154.49,-93.365,6.02,137.75,-131.695,5.905,96.73,-146.02,33.72,99.295,-154.135,6.275,135.635,-127.385,-9.715,80.855,-140.955,26.77,43.36,-131.73,26.785,62.735,-139.275,9.11,62.635,-142.41,44.525,43.795,-86.98,-48.235,74.825,-150.125,-46.355,61.315,-129.765,-24.135,61.6,-130.84,-41.375,75.17,-143.475,-13.34,40.205,-83.75,-23.645,35.795,-117.94,12.95,39.65,-127.215,33.365,60.72,-119.005,-22.99,58.5,-119.995,-37.7,57.64,-125.355,-61.39,65.455,-136.695,-56.935,86.395,-158.01,-35.18,71.535,-149.905,-24.705,40.685,-93.4,-26.02,26.88,-94.015,5.91,43.485,-131.9,6.02,84.7,-145.67,33.775,80.885,-154.07,5.975,44.86,-126.225,-9.475,90.55,-159.53,13.18,89.785,-152.785,-44.71,90.84,-151.02,23.45,90.54,-155.66,-28.005,90.93,-149.36,52.635,90.29,-152.345,-18.195,90.925,-147.55,35.99
104.165,-142.545,43.22,142.365,-134.165,43.165,123.985,-143.455,25.09,123.555,-144.605,60.43,143.895,-87.545,-36.56,108.365,-147.295,-36.805,122.165,-127.985,-13.9,120.91,-125.795,-31.725,108.46,-145.58,-4.975,144.125,-83.96,-10.2,149.94,-122.09,27.65,143.47,-132.115,52.535,124.875,-119.505,-11.345,123.465,-116.305,-27.275,125.66,-121.78,-53.005,117.01,-135.34,-46.975,96.97,-156.74,-24.725,111.52,-148.73,-15.305,141.705,-91.435,-8.52,159.04,-92.855,23.06,142.37,-136.035,22.69,95.62,-147.56,49.255,99.245,-154.71,21.94,140.635,-131.61,5.055,79.02,-142.16,43.06,41.605,-131.7,42.795,60.75,-142.76,26.085,60.525,-143.615,60.305,40.735,-83.045,-33.785,78.31,-149.435,-37.06,61.235,-128.395,-14.94,63.345,-127.46,-31.45,76.27,-146.39,-5.295,41.17,-80.74,-9.405,35.005,-118.5,27.565,40.295,-128.42,52.605,58.5,-119.255,-11.43,58.965,-117.855,-27.74,58.93,-124.125,-53.245,68.825,-137.635,-47.27,87.86,-156.6,-25.215,72.62,-149.96,-17.01,41.335,-90.47,-8.495,27.56,-94.125,22.185,40.755,-132.48,21.94,87.285,-146.85,49.765,83.56,-154.86,21.075,43.025,-127.11,4.765,91.6,-159.125,29.315,93.465,-151.86,-35.97,91.475,-150.75,39.635,92.205,-155.86,-18.17,91.65,-149.27,63.1,91.705,-151.175,-6.195,91.67,-147.66,51.435
100.975,-138.27,46.385,142.645,-129.945,46.355,122.49,-138.405,29.805,122.46,-143.045,63.04,143.54,-79.115,-35.185,105.225,-142.04,-42.82,122.26,-123.155,-13.84,119.045,-121.725,-34.195,108.2,-139.855,-3.495,144.43,-77.28,-7.31,152.18,-117.85,34.985,146,-127.245,57.995,124.725,-114.015,-11.165,123.365,-111.295,-30.965,126.16,-116.655,-62.12,115.835,-126.235,-54.475,97.11,-153.745,-27.505,112.365,-144.42,-17.82,145.865,-85.14,-3.59,161.585,-89.16,27.93,142.545,-132.11,28,96.2,-145.285,52.905,99.955,-151.945,27.06,141.475,-125.915,6.785,81.955,-140.845,46.425,40.08,-128.26,46.25,61.415,-139.03,29.535,61.33,-142.54,63.695,38.555,-77.005,-33.6,75.62,-141.81,-42.77,61.29,-125.285,-16.39,61.86,-122.55,-35.385,73.67,-141.58,-5.365,37.88,-76.81,-6.265,31.59,-116.645,32.2,37.235,-123.905,56.045,58.125,-115.6,-12.89,58.7,-111.23,-30.585,54.97,-117.055,-61.73,64.325,-125.33,-53.52,87.575,-154.53,-27.885,70.8,-146.8,-17.325,38.2,-84.915,-4.935,21.4,-88.45,26.58,37.8,-129.555,26.595,86.59,-146.21,53.37,82.35,-152.995,27.285,43.015,-124.87,1.675,90.845,-160.535,35.535,90.69,-146.25,-40.2,90.92,-153.025,44.21,91.86,-151.835,-18.875,91.56,-150.95,65.695,91.23,-147.87,-6.715,91.44,-148.325,54.97
99.47,-142.945,29.35,135.65,-133.36,29.275,117.66,-142.865,13.55,117.615,-143.5,45.15,135.455,-83.56,-48.815,103.47,-150.98,-44.005,119.54,-131.48,-22.86,115.94,-131.555,-40.095,106.865,-146.61,-11.17,140.52,-79.46,-22.68,144.52,-121.32,14.415,137.295,-131.915,37.15,120.49,-124.185,-21.78,119.12,-120.475,-37.435,123.41,-124.155,-61.28,116.785,-136.325,-53.73,94.11,-163.455,-29.885,109.2,-151.075,-21.78,138.135,-91.595,-26.865,153.155,-96.945,10.075,135.21,-137.48,10.365,96.075,-146.98,37.16,99.2,-154.38,10.305,136.415,-130.765,-5.96,79.825,-142.85,29.155,43.465,-134.39,29.06,61.935,-143.56,13.11,61.66,-143.81,45.34,43.81,-84.18,-46.69,75.51,-150.785,-43.495,61.16,-133.51,-23.925,62.535,-131.63,-40.2,73.54,-148.055,-9.53,38.54,-80.44,-21.335,34.44,-122.695,13.325,40.955,-131.175,38.03,59.825,-124.835,-22.08,59.855,-121.825,-37.69,55.91,-126.38,-61.88,63.725,-138.275,-53.465,86.545,-163.56,-29.83,71.795,-153.22,-22.485,40.59,-92.2,-23.62,26.045,-95.505,9.445,43.285,-138.24,9.25,83.325,-147.42,36.55,81.52,-155.8,9.765,42.83,-131.155,-6.305,90.01,-158.995,16.695,89.845,-154.385,-40.97,89.84,-150.175,26.84,90.445,-159.505,-24.64,89.95,-150.53,50.955,90.595,-155.405,-16.375,89.865,-148.835,38.75
101.27,-145.69,35.28,139.68,-134.155,35.45,120.805,-143.275,17.625,120.73,-146.72,53.155,139.45,-76.96,-37.85,100.33,-145.53,-46.135,121.77,-126.945,-22.77,116.595,-123.3,-41.34,106.975,-145.945,-10.425,143.76,-77.6,-13.03,150.72,-117.275,25.135,141.865,-133.145,46.79,122.855,-116.655,-19.035,121.035,-112.29,-35.54,121.38,-119.6,-62.45,112.655,-131.145,-56.045,94.685,-155.66,-32.275,109.405,-149.22,-23.16,143.715,-86.045,-16.33,158.57,-94.005,18.19,139.58,-136.57,18.3,95.87,-150.73,45.015,99.745,-156.49,13.79,141.345,-128.19,0.72,77.705,-145.17,35.54,40.14,-133.71,35.385,59.195,-141.985,17.595,58.97,-146.695,53.42,36.755,-79.305,-38.105,72.465,-145.36,-44.355,58.06,-127.1,-19.31,58.735,-123.38,-37.175,73.53,-145.31,-8.185,36.76,-78.04,-13.745,29.05,-116.7,23.995,36.795,-129.49,45.6,56.56,-116.74,-15.4,54.66,-112.935,-32.345,51.475,-122.165,-59.42,58.26,-130.13,-51.7,84.84,-156.025,-31.885,69.26,-148.685,-20.985,36.595,-84.71,-16.93,21.05,-93.705,17.705,40.265,-136.16,17.88,83.665,-150.76,44.635,80.5,-156.305,14.26,38.175,-127.785,-0.28,90.25,-160.825,21.48,87.18,-148.005,-43.525,90.15,-153.7,33.34,89.805,-155.955,-24.055,90.095,-154.03,58.205,90.18,-153.91,-13.115,90.255,-152.12,46.735
97.535,-142.145,31.1,136.205,-131.545,31.245,117.095,-142.06,12.3,117.08,-143.705,52.235,138.2,-81.315,-45.65,100.605,-144.465,-46.465,115.05,-128.91,-24.59,116.44,-125.025,-42.4,101.435,-143.535,-19.58,138.06,-79.895,-19.845,147.47,-113.72,19.02,140.38,-130.61,41.035,117.47,-120.985,-21.45,118.2,-116.785,-39.985,122.11,-121.16,-64.91,113.08,-132.49,-58.745,90.015,-152.385,-37.335,103.355,-146.21,-23.625,136.99,-89.38,-22.78,154.53,-93.12,11.7,137.055,-132.455,11.4,89.65,-146.675,40.135,95.38,-152.555,13.385,132.02,-129.31,-10.775,73.82,-142.725,31.375,34.88,-131.1,31.305,54.795,-142.525,12.65,54.815,-143.08,52.21,33.85,-82.91,-51.26,73.05,-144.52,-47.115,57.195,-129.97,-25.1,56.8,-125.795,-43.925,71.92,-144.495,-19.69,32.84,-80.17,-23.935,23.835,-114.485,18.725,30.29,-128.555,39.49,54.595,-121.695,-22.33,53.635,-116.76,-39.585,51.535,-123.21,-67.07,62.69,-134.485,-60.84,82.18,-152.485,-36.995,69.16,-148.075,-25.29,32.935,-89.125,-25.625,15.49,-93.805,10.42,33.565,-133.08,10.54,81.565,-147.425,40.075,75.275,-153.03,13.21,37.335,-128.38,-11.875,85.63,-158.87,21.105,87.565,-147.055,-45.625,85.44,-151.22,30.845,85.855,-153.69,-26.54,86.175,-149.405,55.18,86.115,-150.265,-15.11,85.82,-148.245,42.505
94.825,-149.2,39.58,133.37,-141.31,39.815,116.61,-149.7,20.515,116.655,-149.69,59.395,132.035,-90.145,-42.335,100.54,-153.18,-39.365,116.505,-134.2,-15.58,114.46,-131.64,-33.555,101.5,-149.68,-5.125,136.665,-89.56,-14.995,143.315,-128.195,25.99,136.47,-139.645,51.435,117.7,-126.315,-12.34,118.075,-123.235,-30.705,118.65,-127.05,-53.105,108.395,-140.595,-48.86,91.105,-162.38,-23.885,104.745,-154.09,-16.065,135.04,-96.83,-15.675,152.26,-103.695,19.135,133.34,-143.625,19.155,91.85,-152.57,47.195,94.37,-160.48,17.97,130.57,-137.415,1.475,78.02,-148.265,36.735,39.435,-139.445,36.705,58.76,-148.655,19.26,58.675,-148.93,58.705,40.115,-91.515,-42.725,71.97,-153.02,-39.25,55.325,-133.925,-15.44,57.775,-131.89,-33.355,69.655,-149.41,-4.79,36.61,-89.47,-15.29,29.68,-125.37,26.685,36.745,-136.61,50.555,53.905,-124.795,-12.995,54.095,-122.16,-30.78,54.445,-128.735,-53,64.84,-142.52,-48.875,80.47,-162.55,-24.13,66.225,-153.765,-15.17,38.21,-95.515,-15.475,21.46,-104.45,19.305,39.195,-141.97,19.405,81.46,-152.69,47.845,78.03,-160.005,17.97,42.555,-134.885,2.76,85.97,-167.88,23.535,85.71,-157.425,-37.11,86.41,-158.94,35.99,85.745,-160.635,-18.185,86.715,-154.6,62.275,85.71,-156.415,-8.67,86.645,-154.28,50.345
108.18,-141.335,31.115,145.135,-130.105,31.225,126.63,-138.805,13.175,126.555,-139.715,49.095,147,-81.055,-47.345,110.25,-144.275,-46.055,128.43,-126.585,-22.34,127.225,-123.845,-38.81,113.355,-142.445,-13.1,148.855,-79.645,-22.44,155.735,-115.085,17.885,148.45,-128.65,42.37,129.03,-117.41,-19.04,129.3,-114.415,-34.18,131.625,-118.04,-58.43,121.18,-131.535,-55.39,101.16,-153.645,-32.635,115.485,-146.605,-24.145,148.405,-89.015,-22.015,163.25,-93.225,11.605,144.905,-131.965,11.425,103.82,-144.74,33.945,104.595,-151.34,9.925,147.555,-126.035,-4.77,84.215,-141.91,31.665,46.925,-130.625,31.585,66.595,-139.495,13.79,66.29,-140.735,49.665,48.63,-81.925,-46.965,82.89,-144.39,-46.455,64.455,-127.47,-22.875,66.605,-124.56,-39.165,80.085,-142.945,-12.385,46.08,-80.575,-22.025,36.42,-114.615,16.56,43.495,-127.935,42.4,64.295,-117.295,-19.19,63.835,-114.57,-35.02,64.59,-118.79,-60.735,73.165,-131.965,-56.185,92.33,-153.98,-32.59,77.59,-147.55,-24.025,46.07,-89.585,-22.935,30.335,-95.275,11.08,46.415,-132.565,11.04,87.35,-144.09,34.215,87.245,-151.85,10.375,44.385,-127.91,-3.8,96.51,-158.325,17.53,96.42,-147.195,-43.91,96.61,-149.99,27.585,96.73,-152.235,-24.82,97.015,-146.9,53.57,96.21,-149.855,-15.745,96.555,-147.175,38.94
97.35,-143.98,42.14,136.75,-136.49,42.325,116.975,-141.695,23.95,116.89,-145.815,60.35,136,-84.26,-38.635,102.315,-144.815,-34.65,118.35,-123.745,-13.82,116.85,-123.895,-32.2,105.12,-141.42,-1.635,141.47,-83.24,-13.785,148.68,-119.16,27.915,138.705,-136.3,51.515,120.055,-114.925,-11.195,121.615,-112.78,-27.765,122.585,-124.015,-52.39,113.195,-135.835,-45.74,92.865,-151.43,-22.895,106.915,-143.455,-14.235,141.095,-88.705,-14.95,157.565,-97.315,20.24,136.61,-136.045,20.145,91.4,-148.22,48.55,96.09,-155.33,19.49,138.185,-128.19,2.34,77.69,-142.27,43.02,39.345,-132.91,43,59.635,-140.035,25.045,59.51,-143.44,61.36,42.64,-81.37,-41.74,74.375,-144.24,-34.53,59.325,-124.12,-15.02,60.9,-122.43,-32.055,71.68,-140.845,-1.355,36.355,-78.32,-16.055,28.955,-115.135,27.655,36.45,-130.525,50.735,56.545,-115.245,-12.265,56.64,-112.515,-29.345,55.01,-121.925,-53.045,63.665,-134.15,-47.16,83.51,-151.065,-23.1,69.61,-142.55,-14.61,36.915,-85.725,-16.045,19.855,-92.22,19.705,39.86,-132.7,19.665,83.205,-147.305,48.25,80.18,-154.83,19.04,39.005,-125.775,2.565,87.665,-162.82,24.23,88.52,-146.62,-32.795,87.93,-152.63,35.9,88,-150.035,-16.52,88.845,-150.06,66.835,88.34,-149.025,-6.84,88.27,-148.525,49.515
102.985,-146.72,37.51,141.68,-141.04,37.745,122.765,-150.175,21.35,122.66,-148.85,54.34,142.07,-97.68,-43.29,107.39,-162.205,-43.055,123.575,-141.74,-19.77,121.84,-140.445,-37.98,110.58,-155.335,-8.185,144.825,-91.575,-15.98,150.76,-126.25,23.27,143.97,-139.945,48.6,126.065,-132,-18.395,125.045,-130.145,-35.29,127.25,-134.955,-60.875,116.31,-149.02,-55.92,98.205,-170.16,-27.835,113.015,-162.385,-18.99,143.105,-100.34,-18.595,157.435,-104.105,18.005,141.56,-144.38,17.99,98.98,-150.2,43.34,101.365,-159.23,20.56,141.075,-140.975,4.49,84.525,-146.52,37.595,46.67,-141.46,37.67,65.865,-150.365,20.845,65.98,-150.145,54.485,45.34,-93.34,-45.305,76.555,-162.95,-41.975,62.23,-142.94,-19.035,62.945,-141.525,-37.045,76.615,-155.515,-7.6,41.5,-91.43,-17.73,37.275,-128.38,24.055,44.35,-140.045,48.925,59.145,-132.37,-17.075,59.88,-130.92,-34.78,55.85,-133.235,-59.41,65.465,-147.1,-56.055,88.955,-170.365,-27.85,72.885,-162.75,-18.725,43.65,-101.445,-18.51,29.725,-106.615,17.355,46.385,-145.05,17.38,89.005,-150,44.39,86.57,-159.975,20.86,45.75,-140.6,4.755,94.445,-165.815,28.675,92.14,-165.035,-42.135,94.195,-155.155,36.495,93.845,-168.255,-20.985,94.34,-154.165,60.63,93.49,-162.44,-9.195,94.24,-151.32,46.595
98.005,-144.68,30.935,136.75,-133.19,31.065,117.07,-143.32,14.17,116.92,-145.25,47.635,136.715,-83.205,-46.535,98.57,-141.805,-47.415,116.535,-128.61,-24.41,112.635,-123.305,-43.125,104.06,-145.055,-13.37,138.645,-80.785,-23.38,147.22,-115.645,15.47,140.455,-130.65,40.34,119.65,-120.66,-22.025,115.485,-115.06,-38.05,117.175,-116.03,-62.185,107.98,-127.75,-55.695,90.615,-153.235,-35.865,105.06,-147.925,-27.355,136.11,-90.15,-21.865,154.16,-97.05,7.48,136.575,-137.245,7.425,94.205,-149.95,37.09,95.53,-157.285,6.37,136.53,-130.015,-9.89,76.935,-143.8,30.725,38.13,-131.09,30.755,57,-141.07,14.365,56.925,-144.73,47.425,37.275,-84.13,-46.785,71.99,-140.92,-46.885,58.005,-127.395,-23,59.2,-123.71,-40.78,70.205,-143.505,-11,34.79,-81.085,-23.22,28.185,-114.24,15.115,34.585,-127.66,41.2,55.03,-119.1,-20.515,55.09,-113.605,-38.63,54.225,-116.97,-60.51,62.675,-127.515,-55.65,82.31,-153.435,-35.52,68.065,-147.58,-25.57,36.725,-88.445,-21.87,20.955,-93.35,7.14,37.505,-132.9,7.08,80.995,-150.145,37.17,79.08,-156.88,7.12,39.505,-128.705,-7.5,86.725,-166.09,12.525,85.585,-144.99,-44.87,87.315,-156.655,26.665,86.655,-152.3,-28.875,88.405,-154.25,51.175,86.46,-151.495,-19.6,87.89,-152.645,40.45
101.685,-144.86,42.345,143.69,-135.025,42.305,122.36,-143.255,25.38,122.66,-147.93,59.375,141.935,-87.25,-49.565,105.195,-152.725,-45.465,123.925,-132.42,-22.585,119.43,-131.9,-41.25,109.715,-148.775,-7.57,145.7,-83.04,-20.12,153.66,-121.33,28.085,147.33,-131.97,50.32,127.385,-122.34,-21.37,122.895,-120.445,-39.29,127.865,-126.255,-65.08,116.83,-138.29,-56.135,96.215,-166.33,-27.97,110.885,-155.03,-19.995,145.545,-86.67,-18.4,160.36,-94.175,19.67,143.555,-138.095,19.62,97.13,-149.665,48.63,97.625,-161.32,21.96,145.87,-128.71,-0.89,78.545,-143.865,41.445,36.015,-134.775,41.645,57.565,-144.145,25.565,57.525,-149.17,58.01,40.805,-85.795,-48.145,76.615,-153.645,-44.76,57.385,-133.96,-22.545,62.085,-131.65,-39.54,72.46,-150.44,-7.675,35.215,-82.24,-18.115,26.81,-121.95,26.245,32.49,-129.45,48.93,53.26,-124.18,-21.335,58.55,-121.965,-39.39,53.665,-126.665,-64.815,65.23,-141.415,-57.495,86.585,-166.885,-28.655,70.235,-156.41,-18.37,35.64,-86.82,-17.63,19.92,-96.625,18.21,36.12,-138.33,18.305,81.55,-149.215,47.65,79.845,-160.615,21.96,36.1,-131.04,-1.195,87.995,-168.5,31.625,90.575,-157.575,-40.45,89.13,-157.005,40.115,90.98,-163.35,-21.68,88.855,-159.035,63.32,90.135,-161.135,-10.135,89.28,-153.135,51.92
104.75,-146.05,32.88,143.96,-136.265,32.955,125.895,-143.5,16.95,125.74,-148.815,50.55,139.59,-77.95,-39.115,107.275,-143.39,-39.955,121.885,-128.045,-21.29,119.97,-124.025,-36.63,109.31,-146.615,-12.715,145.12,-77.995,-14.955,154.185,-116.27,21.555,145.925,-134.87,44.67,123.35,-119.19,-19.55,123.05,-114.155,-33.16,127.555,-116.625,-55.97,116.285,-132.53,-53.065,95.445,-153.11,-30.975,110.88,-147.96,-21.67,143.615,-86.89,-16.955,159.52,-97.16,13.415,143.145,-136.22,13.345,98.125,-152.395,40.415,101.53,-159.64,11.15,140.825,-126.815,-4.815,79.545,-146.665,33.02,41.37,-135.655,32.9,61.18,-143.83,16.9,61.06,-149.185,51.07,46.965,-77.865,-45.06,77.955,-144.765,-40.62,62.35,-127.115,-24.01,65.795,-124.48,-38.13,74.44,-145.98,-12.97,40.005,-79.045,-20.505,32.34,-117.645,21.46,39.605,-134.175,44.695,60.595,-119.97,-20.605,62.185,-114.565,-36.185,61.035,-119.815,-61.44,68.715,-133.645,-53.405,86.84,-153.095,-31.07,73.53,-147.66,-22.93,41.335,-87.25,-19.605,24.54,-96.035,12.685,41.63,-135.87,12.86,86.625,-152.74,41.015,81.98,-159.78,11.75,41.175,-126.255,-6.695,92.23,-165.265,17.08,92.555,-147.205,-38.335,92.535,-156.47,28.475,91.98,-153.965,-24.53,92.705,-157.105,57.275,92.285,-153.27,-15.5,92.775,-154.14,42.66
97.475,-127.81,37.825,134.885,-119.85,37.795,117.21,-128.175,22.275,117.21,-128.61,56.84,134.48,-78.405,-35.94,102.145,-138.315,-38.515,116.92,-116.74,-13.825,115.005,-118.345,-31.73,102.525,-132.015,-1.695,137.51,-74,-11.25,144.61,-103.075,26.975,138.445,-117.21,48.67,118.355,-107.68,-12.295,118.295,-107.06,-27.525,121.41,-113.93,-53.01,113.455,-124.76,-47.435,91.35,-148.515,-21.58,105.065,-136.99,-13.62,136.945,-80.31,-10.075,149.69,-84.2,19.925,135.01,-121.975,19.71,93.175,-132.765,45.295,96.13,-140.95,21.56,133.345,-117.855,1.165,77.41,-128.36,37.83,39.33,-118.395,37.755,57.175,-128.765,22.395,57.135,-127.8,56.5,40.09,-78.235,-37.595,71.925,-138.72,-39.525,56.495,-119,-14.585,59.265,-118.385,-33.65,70.4,-131.75,-3.48,35.63,-72.98,-13.465,29.71,-102.22,26.855,36.035,-116.35,47.89,54.97,-107.505,-12.35,55.58,-107.65,-29.095,55.06,-116.845,-55.895,62.025,-124.94,-49.515,82.26,-148.935,-21.645,68.53,-137.095,-13.635,36.33,-80.525,-14.15,23.76,-83,19.79,38.94,-121.855,19.765,82.99,-133.26,45.36,77.725,-140.715,21.38,40.2,-116.94,1.32,87.355,-146.05,31.53,87.225,-143.27,-37.515,87.71,-138.945,39.4,86.63,-145.45,-17.06,88.025,-134.875,58.465,86.555,-139.835,-4.87,88.02,-135.185,48.86
97.5,-139.535,32.015,136.56,-128.645,32.135,118.935,-137.69,16.34,118.815,-140.2,52.16,135.985,-80.125,-46.345,102.385,-142.6,-45.335,117.09,-124.435,-22.46,114.825,-123.85,-39.57,103.2,-138.575,-11.02,139.325,-77.7,-20.37,144.01,-116.79,21.6,138.99,-126.875,45.375,120.035,-116.39,-19.995,117.94,-113.175,-37.24,122.315,-118.4,-61.79,112.105,-130.465,-57.41,91.82,-150.67,-33.805,105.485,-143.245,-23.67,137.785,-84.3,-21.705,153.195,-90.61,14.885,136.145,-130.755,14.765,93.7,-145.04,42.075,96.51,-151.97,14.45,136.49,-123.145,-3.14,78.555,-139.66,32.055,38.865,-128.875,32.095,58.895,-138.115,16.355,58.975,-142.145,52.365,39.83,-79.755,-47.28,73.33,-141.925,-46.465,58.52,-124.115,-22.445,61.205,-122.61,-41.045,71.72,-138.63,-12.365,35.58,-76.465,-18.975,32.06,-117.23,20.285,36.755,-125.62,44.455,55.69,-115.62,-20.645,57.91,-113.27,-40.155,55.725,-117.6,-64.885,65.11,-129.505,-59.245,83.675,-150.75,-33.925,69.635,-143.55,-24.885,36.26,-82.28,-22.145,22.135,-89.675,15.65,39.13,-130.45,15.52,82.41,-144.825,42.175,77.96,-151.55,15.35,38.49,-122.235,-3.34,87.185,-158,20.91,87.435,-145.61,-45.34,87.9,-150.1,32.03,87.5,-149.39,-27.165,88.04,-148.61,55.73,87.2,-146.485,-15.145,88.32,-147.255,44.27
106.84,-134.285,40.4,147.645,-122.71,40.425,127.705,-132.385,21.38,127.66,-133.265,59.29,146.1,-71.56,-39.715,112.14,-136.29,-38.765,127.86,-119.115,-18.05,125.875,-117.765,-35.2,113.355,-135.485,-6.91,151.865,-71.915,-13.565,156.265,-111.75,23.095,151.245,-120.855,48.155,130.035,-110.055,-16.095,130.46,-107.715,-31.305,132.415,-111.345,-53.61,122.385,-125.05,-47.05,101.545,-145.255,-27.14,115.62,-138.42,-17.715,149.79,-81.415,-13.5,166.935,-86.015,18.125,146.985,-124.63,17.93,102.99,-137.835,45.945,106.925,-146.825,15.71,145.275,-119.425,-0.975,89.445,-133.94,41.18,49.23,-122.96,40.93,69.875,-132.61,21.92,69.61,-133.595,60.275,51.305,-74.945,-44.195,84.81,-136.225,-39.305,67.88,-118.745,-18.825,71.16,-118.075,-36.385,81.91,-135.34,-7.855,46.525,-72.83,-16.525,40.855,-111.97,23.745,46.09,-122.205,50.935,65.95,-110.21,-17.085,66.365,-107.58,-32.21,65.61,-112.85,-55.68,74.515,-124.615,-48.785,93.28,-145.285,-27.16,80.475,-138.84,-19.05,47.21,-80.79,-15.75,30.735,-87.12,18.865,49.35,-124.745,18.845,92.99,-137.065,47.425,89.29,-146.935,16.16,48.4,-117.67,-0.835,97.99,-153.36,21.925,98.185,-138.835,-38.28,98.22,-143.725,34.995,97.33,-143.64,-20.13,98.61,-138.475,63.33,97.325,-142.255,-12.225,98.3,-139.475,49.025
99.92,-144.11,35.05,139.63,-138.505,35.365,119.725,-145.885,16.76,119.55,-147.315,53.675,149.455,-93.705,-55.855,106.655,-157.34,-44.685,121.585,-135.47,-22.29,121.46,-136.455,-42.48,107.78,-150.155,-10.895,145.66,-89.11,-23.895,149.6,-125.13,19.885,142.425,-136.51,44.525,124.545,-127.9,-19.715,125.145,-126.39,-38.24,128.82,-133.4,-62.205,116.85,-147.435,-57.505,94.8,-164.43,-27.575,109.975,-156.48,-20.48,143.52,-97.085,-21.5,159.015,-102.805,14.12,139.555,-141.085,14.16,96.99,-150.625,46.29,99.935,-156.26,17.05,139.46,-136.55,-5.36,81.35,-143.73,35.355,41.185,-138.01,35.255,62.2,-145.455,16.715,62.2,-146.805,54.145,38.715,-90.275,-53.345,77.115,-157.025,-45.185,60.145,-134.405,-22.715,61.95,-136.095,-42.35,73.515,-149.61,-12.485,38.345,-87.16,-24.545,32.025,-123.255,18.05,38.95,-134.715,45.045,57.605,-126.29,-21.64,57.99,-126.48,-38.86,53.52,-132.025,-60.455,66.765,-147.045,-54.81,85.995,-164.2,-27.855,71.15,-155.46,-20.62,40.15,-98.45,-28.21,23.33,-101.195,10.985,41.42,-140.56,11.05,84.515,-148.495,44.7,82.955,-156.97,16.9,40.605,-136.135,-7.27,90.945,-165.065,25,91.8,-160.365,-42.715,91.055,-155.65,35.6,90.35,-160.705,-21.875,91.225,-154.18,57.775,90.585,-155.52,-11.635,91.305,-152.21,48.775
